,Name,Type,Address,Zip Code
48,"('El Pollo Loco',)",mexican,2501ESlausonAve,90255
49,"('The Original Snack Shack',)",burgers,5630SCentralAve,90011
50,"(""McDonald's"",)",hotdogs,11800WilmingtonAve,90059
51,"(""Rally's"",)",burgers,7207SouthAvalonBoulevard,90003
52,"('Wendy’s',)",hotdogs,3297TweedyBlvd,90280
53,"('Popeyes Louisiana Kitchen',)",chicken_wings,1653103rdSt,90002
54,"('Jack in the Box',)",burgers,10307SCentralAve,90002
55,"('Louisiana Famous Fried Chicken',)",chicken_wings,9101SCentralAve,90002
56,"('Hawkins House of Burgers',)",burgers,11603SlaterSt,90059
57,"('Hercules',)",burgers,2825EImperialHwy,90262
58,"('In-N-Out Burger',)",burgers,6000PacificBlvd,90255
59,"('Taco Bell',)",mexican,11758SWilmington,90059
60,"('El Pollo Loco',)",hotdogs,101EManchesterAve,90003
61,"(""McDonald's"",)",hotdogs,2303EFlorenceAve,90255
62,"('The Garbage Truck',)",foodtrucks,,90001
63,"('Taco Bell',)",mexican,9919SouthAvalonBlvd,90003
64,"('Taco Bell',)",tex-mex,8515SCentralAve,90001
65,"('Burger King',)",burgers,1673103rdSt,90002
66,"('The Burger Palace',)",burgers,100EManchesterAve,90003
67,"('Wingstop',)",chicken_wings,10007SCentralAve,90002
68,"('Burger King',)",burgers,1202FirestoneBlvd,90001
69,"('The Buffalo Spot - Huntington Park',)",hotdogs,5918PacificBlvd,90255
70,"('Tacos Los Tomateros',)",hotdogs,7625SAlamedaSt,90001
71,"(""Lucy's Restaurant"",)",burgers,7313SCentralAve,90001
72,"(""Bill's Drive In"",)",burgers,1664EFlorenceAve,90001
73,"('Johns Drive-In Hamburgers',)",burgers,6625ESantaFeAve,90255
74,"(""Bobo's Hamburgers"",)",burgers,1220EFirestoneBlvd,90001
75,"('Eatgud Cafe',)",cafes,3008TweedyBlvd,90280
76,"('Jack in the Box',)",hotdogs,1355EFlorenceAve,90001
77,"('All Flavor No Grease',)",foodtrucks,728E108thSt,90059
78,"(""McDonald's"",)",hotdogs,10011SAvalonBlvd,90003
79,"(""McDonald's"",)",burgers,8681SAlamedaSt,90002
80,"(""Carl's Jr / Green Burrito"",)",hotdogs,2310FirestoneBlvd,90280
81,"('Boys Burgers',)",burgers,1774EFlorenceAve,90001
82,"('Chicken N Roll',)",southern,11111WilmingtonAve,90059
83,"('El Pollo Loco',)",hotdogs,12800AvalonBlvd,90061
84,"(""Bobo's Hamburgers"",)",breakfast_brunch,2709FirestoneBlvd,90280
85,"(""Rally's"",)",burgers,3234EastFlorence,90255
86,"('KFC',)",hotdogs,11864WilmingtonAve,90059
87,"(""Church's Chicken"",)",chicken_wings,1030EastManchester,90001
88,"('Jack in the Box',)",hotdogs,2601ESlausonAve,90255
89,"('Popeyes Louisiana Kitchen',)",hotdogs,8530FigueroaSt,90003
90,"('OS Louisiana Fish & Grill',)",fishnchips,11816WilmingtonAve,90059
91,"(""Original Tommy's World Famous Hamburgers"",)",burgers,7200SevilleAve,90255
92,"('The Los Angeles Banh Mi Company',)",vietnamese,2479EFlorenceAve,90255
93,"('El Pariente',)",mexican,7400PacificBlvd,90255
94,"('Birrieria Jalisco',)",mexican,7714ComptonAve,90001
95,"('KFC',)",hotdogs,8515SCentralAve,90001
96,"(""Wendy's"",)",hotdogs,3297TweedyBlvd,90280
97,"('Balam Mexican Kitchen',)",mexican,11700LongBeachBlvd,90262
98,"('Burger King',)",burgers,1090FremontBlvd,93955
99,"('King Taco',)",mexican,12102LongBeachBlvd,90262
100,"(""Rally's"",)",burgers,7207SouthAvalonBoulevard,90003
101,"('The Burger Palace',)",burgers,100EManchesterAve,90003
102,"('El Pollo Loco',)",hotdogs,101EManchesterAve,90003
103,"('Jack in the Box',)",hotdogs,11400SFigueroaSt,90061
104,"('Jack in the Box',)",burgers,805WManchesterAve,90044
105,"(""McDonald's"",)",hotdogs,101WManchesterAve,90003
106,"('Popeyes Louisiana Kitchen',)",hotdogs,8530FigueroaSt,90003
107,"('Louisiana Famous Fried Chicken',)",chicken_wings,9101SCentralAve,90002
108,"(""Tam's Burgers No 7"",)",burgers,5023SCentralAve,90011
109,"('Jack in the Box',)",burgers,7120SBroadway,90003
110,"('Tacos Gavilan',)",mexican,4380SBroadway,90037
111,"(""Tam's Burgers"",)",burgers,500WManchesterAve,90044
112,"('El Pollo Loco',)",hotdogs,1360WImperialAve,90044
113,"('The Garbage Truck',)",foodtrucks,,90001
114,"(""McDonald's"",)",burgers,501WImperialHwy,90044
115,"(""Lucy's Restaurant"",)",burgers,7313SCentralAve,90001
116,"('Taco Bell',)",mexican,9919SouthAvalonBlvd,90003
117,"('Taco Bell',)",tex-mex,8515SCentralAve,90001
118,"(""McDonald's"",)",hotdogs,11800WilmingtonAve,90059
119,"(""McDonald's"",)",hotdogs,505WFlorenceAve,90044
120,"('All Flavor No Grease',)",foodtrucks,728E108thSt,90059
121,"('Wings & Pot',)",chicken_wings,2108WManchesterAve,90047
122,"(""Roscoe's House of Chicken & Waffles - South LA"",)",soulfood,106WManchesterAve,90003
123,"('Taco Bell',)",mexican,5801SVermontAve,90044
124,"(""Charlie's Famous Fried Chicken"",)",chickenshop,1824WManchesterAve,90047
125,"(""Fred's Burger"",)",burgers,5950SVermontAve,90044
126,"('Hawkins House of Burgers',)",burgers,11603SlaterSt,90059
127,"(""Bill's Drive In"",)",burgers,1664EFlorenceAve,90001
128,"('Authentic Philly At The Corner',)",cheesesteaks,1855WManchesterAve,90047
129,"('Jack in the Box',)",hotdogs,7201SWesternAve,90047
130,"('A & T Burgers',)",burgers,9401AvalonBlvd,90003
131,"('Wingstop',)",chicken_wings,8330SVermontAve,90044
132,"('Yoshinoya',)",japanese,539EastFlorenceAve,90003
133,"('Jack in the Box',)",burgers,10307SCentralAve,90002
134,"('Toms Jr Burgers Express',)",burgers,722WFlorenceAve,90044
135,"('Chinatown Express',)",chinese,519WManchesterAve,90044
136,"('Golden Bird Chicken',)",chicken_wings,8300SWesternAve,90047
137,"('Popeyes Louisiana Kitchen',)",chicken_wings,1653103rdSt,90002
138,"('Hercules Burgers',)",burgers,6225SBroadwayAve,90003
139,"('Fatburger',)",burgers,5867CentralAve,90001
140,"(""Church's Chicken"",)",chicken_wings,1030EastManchester,90001
141,"('Burger King',)",burgers,304WCenturyBlvd,90003
142,"('El Pollo Loco',)",hotdogs,4405AvalonBlvd,90011
143,"(""McDonald's"",)",hotdogs,10011SAvalonBlvd,90003
144,"('Taco Bell',)",hotdogs,1408WCenturyBlvd,90047
145,"('Boys Burgers',)",burgers,1774EFlorenceAve,90001
146,"(""Carl's Jr"",)",hotdogs,1439EGageAve,90001
147,"('Burger King',)",burgers,1202FirestoneBlvd,90001
148,"('WaBa Grill',)",hotdogs,5857SCentralAve,90001
149,"('A & T Burgers',)",burgers,11318AvalonBlvd,90061
150,"(""Monty's Good Burger"",)",burgers,516SWesternAve,90020
151,"('The Kluckin Chicken',)",chickenshop,5022MelroseAve,90038
152,"(""Original Tommy's World Famous Hamburgers"",)",burgers,2575BeverlyBlvd,90057
153,"('Blue Bird Burgers',)",burgers,3601W3rdSt,90020
154,"('Jollibee',)",hotdogs,3821BeverlyBlvd,90004
155,"('Angry Chickz',)",southern,5065HollywoodBlvd,90027
156,"('HanShik Express',)",korean,3959WilshireBlvd,90010
157,"('Gol Tong Chicken',)",chicken_wings,361SWesternAve,90020
158,"('In-N-Out Burger',)",hotdogs,7009SunsetBlvd,90028
159,"('Chick-fil-A',)",hotdogs,6750WSunsetBlvd,90028
160,"('Calif. Chicken Cafe',)",salad,6805MelroseAve,90038
161,"(""Pink's Hot Dogs"",)",hotdog,709NLaBreaAve,90038
162,"('Hollywood Burger',)",breakfast_brunch,6250HollywoodBlvd,90028
163,"('77 Kentucky',)",chicken_wings,698SVermontAve,90005
164,"(""Stark's Hot Chicken"",)",chicken_wings,207SVermontAve,90004
165,"('Taco Bell',)",hotdogs,6254LexingtonAvenue,90038
166,"('Jack in the Box',)",hotdogs,6300SantaMonicaBlvd,90038
167,"(""McDonald's"",)",hotdogs,1413NVine,90028
168,"('Shake Shack',)",burgers,6201HollywoodBlvd,90028
169,"(""Whistlin' Dixie"",)",chickenshop,1523NLaBreaAve,90028
170,"(""Fat Sal's Deli - Hollywood"",)",sandwiches,1300NHighlandAve,90028
171,"('All About the Bread',)",sandwiches,7111MelroseAve,90046
172,"('Jesse Boy',)",korean,6254SantaMonicaBlvd,90038
173,"(""Dave's Hot Chicken"",)",chickenshop,3462WilshireBlvd,90010
174,"('Kalbis Grill',)",korean,3959WilshireBlvd,90010
175,"(""Wendy's"",)",burgers,1305NVermontAve,90027
176,"(""McDonald's"",)",hotdogs,695SWesternAve,90005
177,"(""Roscoe's House of Chicken & Waffles - Hollywood"",)",soulfood,1514NGowerSt,90028
178,"('Farmer Boys',)",breakfast_brunch,5519HollywoodBlvd,90028
179,"('Twozone Chicken',)",chicken_wings,450SWesternAve,90020
180,"(""Cassell's Hamburgers"",)",tradamerican,3600W6thSt,90020
181,"('Jack in the Box',)",burgers,5201WilshireBlvd,90036
182,"(""Carl's Jr"",)",hotdogs,501SWestern,90020
183,"('Korea Town Pizza Company',)",pizza,3900WilshireBlvd,90010
184,"(""Papa's Chicken"",)",chicken_wings,3003WOlympicBlvd,90006
185,"('Jack in the Box',)",hotdogs,459SVermontAve,90020
186,"('Two Hands Hotdog',)",hotdog,450SWesternAve,90020
187,"(""Ben's Fast Food"",)",gluten_free,615NWesternAve,90004
188,"('El Cartel',)",mexican,5515WilshireBlvd,90036
189,"('Twozone Chicken',)",chickenshop,3516W8thSt,90005
190,"('Burger Factory',)",burgers,5802SantaMonicaBlvd,90038
191,"(""Boo's Philly Cheesesteaks - Silverlake"",)",cheesesteaks,4501FountainAve,90029
192,"(""Dino's Chicken and Burgers"",)",burgers,2575WPicoBlvd,90006
193,"('Gokobol',)",asianfusion,4220BeverlyBlvd,90004
194,"('Burger Lounge',)",burgers,217NLarchmontBlvd,90004
195,"('Wienerschnitzel',)",hotdog,3619WOlympicBlvd,90019
196,"('Dogs Chicks',)",chicken_wings,1551W7thSt,90017
197,"('Taco Bell',)",hotdogs,103SRampartBlvd,90057
198,"('Jack in the Box',)",burgers,1243NHighlandAve,90038
199,"('Fatburger',)",burgers,1611NVermontAve,90027
200,"('77 Kentucky',)",chicken_wings,698SVermontAve,90005
201,"('HanShik Express',)",korean,3959WilshireBlvd,90010
202,"(""Dave's Hot Chicken"",)",chickenshop,970NWesternAve,90029
203,"('Twozone Chicken',)",chickenshop,3516W8thSt,90005
204,"('Smashed Out',)",burgers,615NWesternAve,90004
205,"('Jollibee',)",hotdogs,3821BeverlyBlvd,90004
206,"(""McDonald's"",)",hotdogs,695SWesternAve,90005
207,"('Blue Bird Burgers',)",burgers,3601W3rdSt,90020
208,"('Kalbis Grill',)",korean,3959WilshireBlvd,90010
209,"('Gol Tong Chicken',)",chicken_wings,361SWesternAve,90020
210,"('Korea Town Pizza Company',)",pizza,3900WilshireBlvd,90010
211,"('Pollo a La Brasa Western',)",latin,764SWesternAve,90005
212,"(""McDonald's"",)",burgers,1231SLaBreaAve,90019
213,"(""Dino's Chicken and Burgers"",)",burgers,2575WPicoBlvd,90006
214,"(""Chin's Hawaiian Teriyaki Bbq Chicken"",)",bbq,1708SWesternAve,90006
215,"(""Papa's Chicken"",)",chicken_wings,3003WOlympicBlvd,90006
216,"('Dogs Chicks',)",chicken_wings,1551W7thSt,90017
217,"(""Dave's Hot Chicken"",)",chickenshop,3462WilshireBlvd,90010
218,"('Twozone Chicken',)",chicken_wings,450SWesternAve,90020
219,"(""Witch's Chicken"",)",korean,3250WOlympicBlvd,90006
220,"('El Cartel',)",mexican,5515WilshireBlvd,90036
221,"('Calif. Chicken Cafe',)",salad,6805MelroseAve,90038
222,"(""Stark's Hot Chicken"",)",chicken_wings,207SVermontAve,90004
223,"(""Carl's Jr"",)",hotdogs,501SWestern,90020
224,"('Jack in the Box',)",burgers,5201WilshireBlvd,90036
225,"(""Cassell's Hamburgers"",)",tradamerican,3600W6thSt,90020
226,"('Jack in the Box',)",hotdogs,459SVermontAve,90020
227,"('Five Guys',)",burgers,5550WilshireBlvd,90036
228,"(""Gus's World Famous Fried Chicken"",)",southern,1262CrenshawBlvd,90019
229,"('Two Hands Hotdog',)",hotdog,450SWesternAve,90020
230,"('In-N-Out Burger',)",hotdogs,7009SunsetBlvd,90028
231,"('Jack in the Box',)",hotdogs,6300SantaMonicaBlvd,90038
232,"('Wienerschnitzel',)",hotdog,3619WOlympicBlvd,90019
233,"('Chicas Tacos',)",mexican,800SouthLaBreaAve,90036
234,"(""Leo's Tacos Truck"",)",foodtrucks,1515SLaBreaAve,90019
235,"('Chick-fil-A',)",hotdogs,6750WSunsetBlvd,90028
236,"(""Pink's Hot Dogs"",)",hotdog,709NLaBreaAve,90038
237,"(""Whistlin' Dixie"",)",chickenshop,1523NLaBreaAve,90028
238,"('Taco Bell',)",hotdogs,103SRampartBlvd,90057
239,"(""Boo's Philly Cheesesteaks - Koreatown"",)",sandwiches,3377WilshireBlvd,90010
240,"('Taco Bell',)",hotdogs,3029W8thSt,90005
241,"('Gokobol',)",asianfusion,4220BeverlyBlvd,90004
242,"('Chicken Day',)",chicken_wings,301SWesternAve,90020
243,"('All About the Bread',)",sandwiches,7111MelroseAve,90046
244,"('Angry Chickz',)",southern,5065HollywoodBlvd,90027
245,"('L.A Birria Pizza',)",pizza,2190WWashingtonBvld,90018
246,"('Taco Bell',)",hotdogs,6254LexingtonAvenue,90038
247,"('Brothers Sandwich Shop',)",sandwiches,3274W6thSt,90020
248,"(""Fat Sal's Deli - Hollywood"",)",sandwiches,1300NHighlandAve,90028
249,"(""Fatburger & Buffalo's Express"",)",burgers,3150WilshireBlvd,90010
250,"('77 Kentucky',)",chicken_wings,698SVermontAve,90005
251,"('Jollibee',)",chickenshop,7297thSt,90017
252,"('Birdies',)",donuts,314WOlympicBlvd,90015
253,"('Shake Shack',)",burgers,400W8thSt,90014
254,"('California Hot Chicken',)",chickenshop,3335SFigueroaSt,90007
255,"(""Dave's Hot Chicken"",)",chickenshop,970NWesternAve,90029
256,"('Tacos El Jefe',)",foodtrucks,2377WPicoBlvd,90006
257,"(""Papa's Chicken"",)",chicken_wings,3003WOlympicBlvd,90006
258,"(""Dave's Hot Chicken"",)",chickenshop,3462WilshireBlvd,90010
259,"('Caveman Kitchen',)",latin,2215SVermontAve,90007
260,"('Chick-fil-A',)",hotdogs,660SFigueroaSt,90017
261,"('Twozone Chicken',)",chickenshop,3516W8thSt,90005
262,"('Jack in the Box',)",hotdogs,1615SBroadway,90015
263,"('The Kluckin Chicken',)",chickenshop,5022MelroseAve,90038
264,"(""Stark's Hot Chicken"",)",chicken_wings,207SVermontAve,90004
265,"(""McDonald's"",)",hotdogs,201WWashingtonBlvd,90007
266,"('Fixins Soul Kitchen - Los Angeles',)",soulfood,800WOlympicBlvd,90015
267,"('Smashburger',)",burgers,1011SFigueroaSt,90015
268,"(""Chin's Hawaiian Teriyaki Bbq Chicken"",)",bbq,1708SWesternAve,90006
269,"('Jollibee',)",hotdogs,3821BeverlyBlvd,90004
270,"('Guisados DTLA',)",mexican,541SSpringSt,90013
271,"(""Witch's Chicken"",)",korean,3250WOlympicBlvd,90006
272,"(""Gus's World Famous Fried Chicken"",)",southern,1262CrenshawBlvd,90019
273,"('Chick-fil-A',)",hotdogs,3758SFigueroaSt,90007
274,"('Fatburger',)",tradamerican,888SFigueroaSt,90017
275,"(""Boo's Philly Cheesesteaks - Koreatown"",)",sandwiches,3377WilshireBlvd,90010
276,"('Gol Tong Chicken',)",chicken_wings,361SWesternAve,90020
277,"('HanShik Express',)",korean,3959WilshireBlvd,90010
278,"('Blue Bird Burgers',)",burgers,3601W3rdSt,90020
279,"('Panda Express',)",chinese,2828SFigueroaSt,90007
280,"(""Gus's Drive In"",)",tradamerican,1657W3rdSt,90017
281,"('FryMadness',)",tradamerican,555SSpringSt,90013
282,"('The Red Chickz',)",chickenshop,557SSpringSt,90013
283,"(""Cassell's Hamburgers"",)",tradamerican,3600W6thSt,90020
284,"('Taco Bell',)",hotdogs,3029W8thSt,90005
285,"('Tacos 1986',)",tacos,609SSpringSt,90014
286,"('Taco Bell',)",hotdogs,103SRampartBlvd,90057
287,"('Dirt Dog',)",hotdog,2528SFigueroaSt,90007
288,"('Five Guys',)",burgers,530W27thSt,90007
289,"('L.A Birria Pizza',)",pizza,2190WWashingtonBvld,90018
290,"('Brothers Sandwich Shop',)",sandwiches,3274W6thSt,90020
291,"('King Taco',)",mexican,645EWashingtonBlvd,90015
292,"('Wienerschnitzel',)",hotdog,3619WOlympicBlvd,90019
293,"('Jack in the Box',)",burgers,2120WPicoBlvd,90006
294,"('Two Hands Hotdog',)",hotdog,450SWesternAve,90020
295,"('BurgerShop',)",burgers,724SSpringSt,90014
296,"('Monty’s Chicken & Waffles',)",waffles,358W38thSt,90037
297,"('Figueroa Philly Cheese Steak',)",cheesesteaks,358W38thSt,90037
298,"('Blaze Pizza',)",salad,3335SFigueroaSt,90007
299,"('Golden Burger 11',)",hotdogs,1938W3rdSt,90057
300,"('Jollibee',)",chickenshop,7297thSt,90017
301,"(""Dino's Chicken and Burgers"",)",burgers,2575WPicoBlvd,90006
302,"(""Original Tommy's World Famous Hamburgers"",)",burgers,2575BeverlyBlvd,90057
303,"('Chick-fil-A',)",hotdogs,3758SFigueroaSt,90007
304,"('Caveman Kitchen',)",latin,2215SVermontAve,90007
305,"(""McDonald's"",)",hotdogs,201WWashingtonBlvd,90007
306,"('Jack in the Box',)",hotdogs,1615SBroadway,90015
307,"('Chick-fil-A',)",hotdogs,660SFigueroaSt,90017
308,"('Smashburger',)",burgers,1011SFigueroaSt,90015
309,"('Blaze Pizza',)",salad,3335SFigueroaSt,90007
310,"('Fixins Soul Kitchen - Los Angeles',)",soulfood,800WOlympicBlvd,90015
311,"('Monty’s Chicken & Waffles',)",waffles,358W38thSt,90037
312,"('Panda Express',)",chinese,2828SFigueroaSt,90007
313,"(""Papa's Chicken"",)",chicken_wings,3003WOlympicBlvd,90006
314,"('Guisados DTLA',)",mexican,541SSpringSt,90013
315,"('Fatburger',)",tradamerican,888SFigueroaSt,90017
316,"('King Taco',)",mexican,645EWashingtonBlvd,90015
317,"('Figueroa Philly Cheese Steak',)",cheesesteaks,358W38thSt,90037
318,"('Five Guys',)",burgers,530W27thSt,90007
319,"(""Chin's Hawaiian Teriyaki Bbq Chicken"",)",bbq,1708SWesternAve,90006
320,"('Dirt Dog',)",hotdog,2528SFigueroaSt,90007
321,"('Tacos Gavilan',)",mexican,1900SCentralAve,90011
322,"('The Red Chickz',)",chickenshop,557SSpringSt,90013
323,"('FryMadness',)",tradamerican,555SSpringSt,90013
324,"(""Dave's Hot Chicken"",)",chickenshop,3462WilshireBlvd,90010
325,"('Tacos 1986',)",tacos,609SSpringSt,90014
326,"('BurgerShop',)",burgers,724SSpringSt,90014
327,"('Farmer Boys',)",breakfast_brunch,726SAlamedaSt,90021
328,"('Jack in the Box',)",burgers,2921SFigueroaSt,90007
329,"('Mee Dee Thai Kitchen',)",thai,358W38thSt,90037
330,"('Mr Fries Man',)",hotdogs,3844SFigueroaSt,90037
331,"('77 Kentucky',)",chicken_wings,698SVermontAve,90005
332,"(""Gus's World Famous Fried Chicken"",)",southern,1262CrenshawBlvd,90019
333,"(""McDonald's"",)",hotdogs,2810SFigueroaSt,90007
334,"(""Gus's Drive In"",)",tradamerican,1657W3rdSt,90017
335,"('Taco Bell',)",hotdogs,3629SouthVermontAvenue,90007
336,"('Pasta Roma',)",italian,2827SFigueroaSt,90007
337,"('BBQ Chicken Little Tokyo',)",korean,442E2ndSt,90012
338,"(""Boo's Philly Cheesesteaks - Koreatown"",)",sandwiches,3377WilshireBlvd,90010
339,"('El Patroncito Mexican Cuisine',)",mexican,421VeniceBlvd,90015
340,"('Olympian Burgers',)",burgers,2701SVermontAve,90007
341,"(""Danny's Tacos"",)",foodtrucks,1023SGrandAve,90015
342,"('Jack in the Box',)",burgers,2120WPicoBlvd,90006
343,"('Tacos El Jefe',)",foodtrucks,2377WPicoBlvd,90006
344,"('The Habit Burger Grill',)",burgers,888SHopeSt,90017
345,"('Vurger Guyz',)",vegan,788SGrandAve,90014
346,"('Tacos Gavilan',)",mexican,4380SBroadway,90037
347,"('Taco Bell',)",hotdogs,3029W8thSt,90005
348,"('Taco Bell',)",hotdogs,103SRampartBlvd,90057
349,"('King Taco',)",mexican,2020WPicoBlvd,90006
350,"(""Dave's Hot Chicken"",)",chickenshop,5301WCentinelaAve,90045
351,"(""Leo's Tacos Truck"",)",foodtrucks,1515SLaBreaAve,90019
352,"(""Fatburger & Buffalo's Express"",)",burgers,3342SLaCienegaBlvd,90016
353,"(""Fred's Downhome Burgers"",)",burgers,2524WSlausonAve,90043
354,"('Panda Express',)",chinese,6802SLaCienegaBlvd,90302
355,"('Tres De Asada Mexican Grill',)",mexican,2851SCrenshawBlvd,90016
356,"('Chick-fil-A',)",chickenshop,2310SLaCienegaBlvd,90034
357,"('Chipotle Mexican Grill',)",mexican,3939CrenshawBlvd,90008
358,"('Taco Bell',)",hotdogs,4050MarltonAve,90008
359,"(""McDonald's"",)",burgers,5015WSlausonAve,90056
360,"('Hotville Chicken',)",chickenshop,4070MarltonAve,90008
361,"('The Burger Palace',)",burgers,2075WJeffersonBlvd,90018
362,"('Wienerschnitzel',)",hotdogs,4714WestSlauson,90056
363,"('Astro Burgers',)",burgers,507NLaBreaAve,90302
364,"('El Pollo Loco',)",hotdogs,3350WVernonAve,90008
365,"('Louisiana Famous Fried Chicken',)",cajun,5818RodeoRd,90060
366,"('Jack in the Box',)",hotdogs,4210CrenshawBlvd,90008
367,"(""McDonald's"",)",burgers,6904LaTijeraBlvd,90045
368,"('Versailles',)",cuban,1415SLaCienegaBlvd,90035
369,"('Wienerschnitzel',)",hotdogs,3789Crenshaw,90016
370,"(""McDonald's"",)",burgers,3501SLaCienegaBlvd,90016
371,"(""Earle's On Crenshaw"",)",hotdog,3864CrenshawBlvd,90008
372,"(""Hungry Harold's"",)",tradamerican,3453WSlausonAve,90043
373,"('Pita Café',)",mediterranean,1976SouthLaCienegaBlvd,90034
374,"(""Johnny's West Adams"",)",tradamerican,4327WAdamsBlvd,90018
375,"('Just Turkey',)",burgers,3340SLaCienegaBlvd,90016
376,"('Wingstop',)",chicken_wings,3825CrenshawBlvd,90008
377,"(""McDonald's"",)",hotdogs,3602SLaBreaAve,90016
378,"('Popeyes Louisiana Kitchen',)",chicken_wings,3268WSlausonAve,90043
379,"('Taco Bell',)",mexican,6000CrenshawBlvd,90043
380,"('Orleans & York Deli',)",cajun,4454WSlausonAve,90043
381,"('Jack in the Box',)",hotdogs,5101JeffersonBlvd,90016
382,"('Del Taco',)",hotdogs,3540SLaBreaAve,90016
383,"(""Denny's"",)",diners,3740SCrenshawBlvd,90016
384,"(""Chin's Hawaiian Teriyaki Bbq Chicken"",)",bbq,1708SWesternAve,90006
385,"(""McDonald's"",)",hotdogs,4292CrenshawBlvd,90008
386,"('Wingstop',)",chicken_wings,6909LaTijeraBlvd,90045
387,"('Yoshinoya',)",hotdogs,1461SLaCienegaBlvd,90035
388,"('El Pollo Loco',)",hotdogs,2801CrenshawBlvd,90016
389,"('Man vs Fries',)",fooddeliveryservices,4067WPicoBlvd,90019
390,"('Pinches Tacos',)",mexican,8665WashingtonBlvd,90232
391,"(""Oki's Dog"",)",hotdog,4601WPicoBlvd,90019
392,"('Fatburger',)",burgers,5817CrenshawBlvd,90043
393,"('El Pollo Loco',)",hotdogs,1833SLaCienegaBlvd,90035
394,"('A-1 Burgers',)",burgers,2915WVernonAve,90008
395,"('Popeyes Louisiana Kitchen',)",hotdogs,3995SWesternAve,90062
396,"('La Esquina',)",mexican,8905VeniceBlvd,90034
397,"(""Rally's"",)",burgers,3650MLKBlvd,90008
398,"('Taco Bell',)",hotdogs,1604SLaBreaAve,90019
399,"('Pizza Hut',)",pizza,4356LeimertBlvd,90008
400,"('Kalbis Grill',)",korean,3959WilshireBlvd,90010
401,"('Gol Tong Chicken',)",chicken_wings,361SWesternAve,90020
402,"('77 Kentucky',)",chicken_wings,698SVermontAve,90005
403,"('Twozone Chicken',)",chickenshop,3516W8thSt,90005
404,"('Calif. Chicken Cafe',)",salad,6805MelroseAve,90038
405,"('Korea Town Pizza Company',)",pizza,3900WilshireBlvd,90010
406,"('Blue Bird Burgers',)",burgers,3601W3rdSt,90020
407,"(""McDonald's"",)",burgers,1231SLaBreaAve,90019
408,"('El Cartel',)",mexican,5515WilshireBlvd,90036
409,"('Jack in the Box',)",hotdogs,6300SantaMonicaBlvd,90038
410,"('Five Guys',)",burgers,5550WilshireBlvd,90036
411,"('Twozone Chicken',)",chicken_wings,450SWesternAve,90020
412,"(""Pink's Hot Dogs"",)",hotdog,709NLaBreaAve,90038
413,"(""Dave's Hot Chicken"",)",chickenshop,3462WilshireBlvd,90010
414,"(""McDonald's"",)",hotdogs,695SWesternAve,90005
415,"(""Papa's Chicken"",)",chicken_wings,3003WOlympicBlvd,90006
416,"(""Dino's Chicken and Burgers"",)",burgers,2575WPicoBlvd,90006
417,"('Jack in the Box',)",burgers,5201WilshireBlvd,90036
418,"(""Witch's Chicken"",)",korean,3250WOlympicBlvd,90006
419,"(""Chin's Hawaiian Teriyaki Bbq Chicken"",)",bbq,1708SWesternAve,90006
420,"('In-N-Out Burger',)",hotdogs,7009SunsetBlvd,90028
421,"(""Carl's Jr"",)",hotdogs,501SWestern,90020
422,"(""Stark's Hot Chicken"",)",chicken_wings,207SVermontAve,90004
423,"('Two Hands Hotdog',)",hotdog,450SWesternAve,90020
424,"(""Cassell's Hamburgers"",)",tradamerican,3600W6thSt,90020
425,"('Taco Bell',)",hotdogs,6254LexingtonAvenue,90038
426,"('All About the Bread',)",sandwiches,7111MelroseAve,90046
427,"(""Leo's Tacos Truck"",)",foodtrucks,1515SLaBreaAve,90019
428,"('Chick-fil-A',)",hotdogs,6750WSunsetBlvd,90028
429,"(""Whistlin' Dixie"",)",chickenshop,1523NLaBreaAve,90028
430,"('Chicas Tacos',)",mexican,800SouthLaBreaAve,90036
431,"('Jack in the Box',)",hotdogs,459SVermontAve,90020
432,"(""Gus's World Famous Fried Chicken"",)",southern,1262CrenshawBlvd,90019
433,"('Dogs Chicks',)",chicken_wings,1551W7thSt,90017
434,"('Wienerschnitzel',)",hotdog,3619WOlympicBlvd,90019
435,"('Pollo a La Brasa Western',)",latin,764SWesternAve,90005
436,"('Gokobol',)",asianfusion,4220BeverlyBlvd,90004
437,"('Burger Lounge',)",burgers,217NLarchmontBlvd,90004
438,"(""Fat Sal's Deli - Hollywood"",)",sandwiches,1300NHighlandAve,90028
439,"('El Pollo Loco',)",hotdogs,3959WilshireBlvd,90010
440,"('Angry Chickz',)",southern,5065HollywoodBlvd,90027
441,"('Chicken Day',)",chicken_wings,301SWesternAve,90020
442,"('Hollywood Burger',)",breakfast_brunch,6250HollywoodBlvd,90028
443,"(""McDonald's"",)",hotdogs,1413NVine,90028
444,"(""Boo's Philly Cheesesteaks - Koreatown"",)",sandwiches,3377WilshireBlvd,90010
445,"('Taco Bell',)",hotdogs,3029W8thSt,90005
446,"('Taco Bell',)",hotdogs,103SRampartBlvd,90057
447,"('Shake Shack',)",burgers,6201HollywoodBlvd,90028
448,"('Taco Bell',)",hotdogs,990NWesternAve,90029
449,"('Burgers 99',)",burgers,131SLaBreaAve,90036
450,"('Farmer Boys',)",breakfast_brunch,726SAlamedaSt,90021
451,"('Panda Express',)",chinese,2828SFigueroaSt,90007
452,"('Tacos Gavilan',)",mexican,1900SCentralAve,90011
